Number,Associated,TaxRank,MinScore,NextMaxScore
4467,Tevenvirinae,Subfamily,33:09:00,
12563,Sepvirinae,Subfamily,211:00:00,
18876,Tevenvirinae,Subfamily,37:05:00,
4599,Tevenvirinae,Subfamily,187:09:00,32:04:00
4461,Tevenvirinae,Subfamily,54:05:00,
13323,Vequintavirinae,Subfamily,61:01:00,
12562,Sepvirinae,Subfamily,128:09:00,
4590,Tevenvirinae,Subfamily,68:08:00,
26427,Vequintavirinae,Subfamily,165:05:00,
4476,Tevenvirinae,Subfamily,37:00:00,
756,Peduovirinae,Subfamily,99:09:00,
4586,Tevenvirinae,Subfamily,40:08:00,32:05:00
22032,Sepvirinae,Subfamily,69:09:00,
27969,Vequintavirinae,Subfamily,63:03:00,38:05:00
12568,Sepvirinae,Subfamily,89:09:00,33:01:00
12353,Tevenvirinae,Subfamily,32:04:00,
4431,Tevenvirinae,Subfamily,31:06:00,
4670,Tevenvirinae,Subfamily,38:04:00,
4462,Tevenvirinae,Subfamily,49:04:00,
11683,Mccleskeyvirinae,Subfamily,169:07:00,
8615,Sepvirinae,Subfamily,100:02:00,
29535,Bastillevirinae,Subfamily,74:01:00,
28108,Guernseyvirinae,Subfamily,104:01:00,
28233,Aglimvirinae,Subfamily,132:08:00,101:06:00
29580,Bastillevirinae,Subfamily,180:04:00,
15693,Pclasvirinae,Subfamily,138:01:00,
29582,Bastillevirinae,Subfamily,57:05:00,
883,Picovirinae,Subfamily,40:03:00,
15942,Dclasvirinae,Subfamily,606:08:00,
12933,Tunavirinae,Subfamily,134:07:00,115:07:00
16006,Bastillevirinae,Subfamily,41:09:00,39:05:00
4551,Tevenvirinae,Subfamily,63:00:00,
16780,Tevenvirinae,Subfamily,82:08:00,
30689,Pclasvirinae,Subfamily,83:04:00,36:03:00
23820,Brockvirinae,Subfamily,90:06:00,41:09:00
13797,Tunavirinae,Subfamily,48:04:00,
28771,Vequintavirinae,Subfamily,95:00:00,
8631,Peduovirinae,Subfamily,399:04:00,41:06:00
11633,Guernseyvirinae,Subfamily,35:09:00,
15705,Pclasvirinae,Subfamily,145:02:00,31:09:00
15714,Pclasvirinae,Subfamily,261:06:00,
22695,Twortvirinae,Subfamily,117:04:00,
8767,Jasinkavirinae,Subfamily,83:05:00,
14866,Pclasvirinae,Subfamily,84:01:00,
28311,Cvivirinae,Subfamily,258:08:00,243:09:00
18120,Tunavirinae,Subfamily,38:00:00,
26766,Tevenvirinae,Subfamily,111:07:00,32:03:00
8679,Jasinkavirinae,Subfamily,130:01:00,
18878,Tevenvirinae,Subfamily,92:00:00,33:06:00
908,Picovirinae,Subfamily,85:01:00,
29577,Bastillevirinae,Subfamily,48:08:00,
16493,Twortvirinae,Subfamily,36:04:00,
22739,Ounavirinae,Subfamily,64:04:00,52:07:00
24607,Tunavirinae,Subfamily,42:00:00,
28635,Cvivirinae,Subfamily,224:09:00,
29471,Bastillevirinae,Subfamily,56:07:00,
17961,Vequintavirinae,Subfamily,110:07:00,
29496,Bastillevirinae,Subfamily,128:03:00,
29078,Cvivirinae,Subfamily,51:02:00,32:08:00
26776,Tevenvirinae,Subfamily,129:09:00,34:01:00
14681,Dclasvirinae,Subfamily,123:07:00,
24557,Tevenvirinae,Subfamily,32:02:00,
16035,Bastillevirinae,Subfamily,121:09:00,
16744,Tevenvirinae,Subfamily,36:07:00,
11943,Tevenvirinae,Subfamily,70:04:00,
18870,Tevenvirinae,Subfamily,105:00:00,80:02:00
26761,Tevenvirinae,Subfamily,86:01:00,
15696,Pclasvirinae,Subfamily,150:04:00,
14667,Dclasvirinae,Subfamily,340:05:00,
29507,Bastillevirinae,Subfamily,91:03:00,
29611,Bastillevirinae,Subfamily,227:00:00,
18117,Tunavirinae,Subfamily,41:05:00,
31105,Bastillevirinae,Subfamily,138:02:00,
29034,Bastillevirinae,Subfamily,45:02:00,
9948,Pclasvirinae,Subfamily,110:09:00,
24770,Bastillevirinae,Subfamily,34:03:00,
9074,Bastillevirinae,Subfamily,44:09:00,
24145,Tevenvirinae,Subfamily,321:07:00,
20524,Picovirinae,Subfamily,158:03:00,
14149,Mclasvirinae,Subfamily,74:06:00,
8625,Peduovirinae,Subfamily,139:03:00,33:01:00
27540,Tevenvirinae,Subfamily,32:02:00,
24536,Tevenvirinae,Subfamily,36:07:00,
11313,Mccleskeyvirinae,Subfamily,185:05:00,
11289,Mccleskeyvirinae,Subfamily,378:04:00,
15901,Bclasvirinae,Subfamily,81:07:00,
22972,Brockvirinae,Subfamily,84:09:00,
14641,Dclasvirinae,Subfamily,94:01:00,
19776,Twortvirinae,Subfamily,85:07:00,36:09:00
29537,Bastillevirinae,Subfamily,241:05:00,
29041,Bastillevirinae,Subfamily,107:03:00,
28139,Tevenvirinae,Subfamily,90:03:00,
29529,Bastillevirinae,Subfamily,188:00:00,
29530,Bastillevirinae,Subfamily,156:02:00,
16049,Bastillevirinae,Subfamily,32:01:00,
28927,Bastillevirinae,Subfamily,115:01:00,
22350,Nclasvirinae,Subfamily,226:03:00,
13731,Ounavirinae,Subfamily,128:04:00,
23524,Ounavirinae,Subfamily,75:07:00,
10680,Twortvirinae,Subfamily,175:04:00,
13860,Brockvirinae,Subfamily,84:06:00,38:09:00
30723,Guernseyvirinae,Subfamily,97:03:00,
29536,Bastillevirinae,Subfamily,170:09:00,
11508,Ounavirinae,Subfamily,110:03:00,
18633,Spounavirinae,Subfamily,176:04:00,
28938,Bastillevirinae,Subfamily,92:07:00,
18872,Tevenvirinae,Subfamily,32:09:00,
27689,Tunavirinae,Subfamily,61:03:00,
29035,Bastillevirinae,Subfamily,68:05:00,34:09:00
23711,Vequintavirinae,Subfamily,127:08:00,
29534,Bastillevirinae,Subfamily,32:08:00,
29528,Bastillevirinae,Subfamily,81:02:00,
28984,Bastillevirinae,Subfamily,180:01:00,
28982,Bastillevirinae,Subfamily,274:08:00,
28974,Bastillevirinae,Subfamily,143:06:00,
28939,Bastillevirinae,Subfamily,158:07:00,
18455,Bastillevirinae,Subfamily,201:09:00,
22597,Tevenvirinae,Subfamily,71:00:00,
29421,Bastillevirinae,Subfamily,53:05:00,
28986,Bastillevirinae,Subfamily,148:06:00,
24542,Cvivirinae,Subfamily,158:06:00,145:01:00
28284,Cvivirinae,Subfamily,136:01:00,126:09:00
28988,Bastillevirinae,Subfamily,48:07:00,
29523,Bastillevirinae,Subfamily,142:08:00,
22346,Nclasvirinae,Subfamily,168:04:00,
15986,Bastillevirinae,Subfamily,85:03:00,
14696,Dclasvirinae,Subfamily,169:09:00,121:06:00
28956,Bastillevirinae,Subfamily,59:02:00,
28987,Bastillevirinae,Subfamily,227:02:00,
28937,Bastillevirinae,Subfamily,91:08:00,
28968,Bastillevirinae,Subfamily,148:09:00,
14438,Pclasvirinae,Subfamily,52:07:00,
26456,Picovirinae,Subfamily,563:04:00,
29544,Bastillevirinae,Subfamily,118:05:00,
19999,Brockvirinae,Subfamily,148:00:00,
11546,Ounavirinae,Subfamily,436:08:00,66:03:00
28995,Bastillevirinae,Subfamily,138:03:00,
29010,Bastillevirinae,Subfamily,116:07:00,
28970,Bastillevirinae,Subfamily,148:02:00,
890,Picovirinae,Subfamily,190:06:00,
9440,Twortvirinae,Subfamily,60:03:00,
29023,Bastillevirinae,Subfamily,118:02:00,
23682,Vequintavirinae,Subfamily,79:06:00,
28967,Bastillevirinae,Subfamily,554:07:00,
28977,Bastillevirinae,Subfamily,267:03:00,36:02:00
15961,Mclasvirinae,Subfamily,46:06:00,45:08:00
14632,Dclasvirinae,Subfamily,208:03:00,
31127,Tevenvirinae,Subfamily,67:07:00,37:01:00
28921,Bastillevirinae,Subfamily,268:09:00,
28957,Bastillevirinae,Subfamily,76:00:00,
22323,Mclasvirinae,Subfamily,32:01:00,
23714,Vequintavirinae,Subfamily,65:09:00,57:04:00
28948,Bastillevirinae,Subfamily,114:07:00,
28998,Bastillevirinae,Subfamily,236:06:00,
29018,Bastillevirinae,Subfamily,171:09:00,
28966,Bastillevirinae,Subfamily,154:07:00,
29022,Bastillevirinae,Subfamily,240:03:00,
28890,Bastillevirinae,Subfamily,134:07:00,
29040,Bastillevirinae,Subfamily,119:01:00,
14676,Dclasvirinae,Subfamily,131:06:00,
22384,Tevenvirinae,Subfamily,146:08:00,
28946,Bastillevirinae,Subfamily,48:09:00,
28940,Bastillevirinae,Subfamily,159:09:00,
12925,Tevenvirinae,Subfamily,68:06:00,
20879,Tevenvirinae,Subfamily,33:07:00,
29002,Bastillevirinae,Subfamily,144:08:00,
28950,Bastillevirinae,Subfamily,151:04:00,
28898,Bastillevirinae,Subfamily,34:01:00,
23821,Brockvirinae,Subfamily,85:04:00,
23586,Vequintavirinae,Subfamily,102:01:00,
29013,Bastillevirinae,Subfamily,210:04:00,
11504,Ounavirinae,Subfamily,1205:04:00,
29531,Bastillevirinae,Subfamily,165:04:00,33:00:00
28691,Eucampyvirinae,Subfamily,108:00:00,
28891,Bastillevirinae,Subfamily,112:04:00,
30325,Aglimvirinae,Subfamily,191:07:00,145:02:00
28889,Bastillevirinae,Subfamily,188:00:00,37:07:00
28896,Bastillevirinae,Subfamily,97:09:00,
27062,Tunavirinae,Subfamily,80:02:00,
28918,Bastillevirinae,Subfamily,62:06:00,
11522,Ounavirinae,Subfamily,161:00:00,
23588,Vequintavirinae,Subfamily,278:02:00,
27051,Tunavirinae,Subfamily,87:01:00,
11526,Ounavirinae,Subfamily,116:06:00,41:00:00
23708,Vequintavirinae,Subfamily,115:00:00,
14709,Dclasvirinae,Subfamily,270:03:00,
11933,Tevenvirinae,Subfamily,881:02:00,
30977,Bastillevirinae,Subfamily,49:07:00,
28934,Bastillevirinae,Subfamily,153:03:00,
29014,Bastillevirinae,Subfamily,234:04:00,
23555,Vequintavirinae,Subfamily,186:06:00,
29011,Bastillevirinae,Subfamily,246:01:00,33:01:00
26428,Vequintavirinae,Subfamily,110:05:00,
23602,Vequintavirinae,Subfamily,62:00:00,32:02:00
28892,Bastillevirinae,Subfamily,290:00:00,
28981,Bastillevirinae,Subfamily,225:08:00,61:08:00
29522,Bastillevirinae,Subfamily,34:06:00,
28976,Bastillevirinae,Subfamily,122:05:00,37:02:00
28904,Bastillevirinae,Subfamily,184:07:00,35:06:00
28991,Bastillevirinae,Subfamily,37:04:00,
19827,Ounavirinae,Subfamily,177:00:00,
28973,Bastillevirinae,Subfamily,110:06:00,
29008,Bastillevirinae,Subfamily,168:03:00,36:06:00
28909,Bastillevirinae,Subfamily,204:04:00,
22650,Tevenvirinae,Subfamily,148:03:00,
28916,Bastillevirinae,Subfamily,103:03:00,
23610,Vequintavirinae,Subfamily,107:06:00,40:03:00
28961,Bastillevirinae,Subfamily,80:04:00,
22341,Nclasvirinae,Subfamily,146:06:00,53:08:00
16495,Twortvirinae,Subfamily,171:05:00,
28983,Bastillevirinae,Subfamily,183:08:00,
14843,Picovirinae,Subfamily,44:03:00,
29415,Bastillevirinae,Subfamily,138:05:00,
29548,Bastillevirinae,Subfamily,86:03:00,36:07:00
906,Picovirinae,Subfamily,35:08:00,
30311,Guernseyvirinae,Subfamily,34:03:00,
29525,Bastillevirinae,Subfamily,204:01:00,35:05:00
29000,Bastillevirinae,Subfamily,222:02:00,
28949,Bastillevirinae,Subfamily,108:08:00,
28424,Tevenvirinae,Subfamily,32:06:00,
28964,Bastillevirinae,Subfamily,157:08:00,
20903,Tevenvirinae,Subfamily,61:06:00,
29444,Bastillevirinae,Subfamily,182:02:00,
23292,Bastillevirinae,Subfamily,149:07:00,
28641,Cvivirinae,Subfamily,78:06:00,
28910,Bastillevirinae,Subfamily,158:08:00,33:07:00
18069,Bastillevirinae,Subfamily,83:01:00,
29004,Bastillevirinae,Subfamily,216:06:00,
23635,Vequintavirinae,Subfamily,53:00:00,
9198,Bastillevirinae,Subfamily,33:07:00,
28907,Bastillevirinae,Subfamily,193:04:00,
19773,Twortvirinae,Subfamily,350:05:00,
21743,Ounavirinae,Subfamily,32:03:00,
23568,Vequintavirinae,Subfamily,55:01:00,35:03:00
29459,Bastillevirinae,Subfamily,31:04:00,
27714,Bastillevirinae,Subfamily,155:00:00,
28323,Cvivirinae,Subfamily,148:00:00,143:05:00
27753,Brockvirinae,Subfamily,134:01:00,
27047,Tunavirinae,Subfamily,36:06:00,
22584,Tevenvirinae,Subfamily,61:08:00,
14675,Dclasvirinae,Subfamily,89:04:00,34:02:00
13758,Tunavirinae,Subfamily,60:03:00,
16041,Bastillevirinae,Subfamily,39:09:00,
16672,Arquatrovirinae,Subfamily,57:00:00,
28637,Cvivirinae,Subfamily,232:03:00,194:07:00
14633,Dclasvirinae,Subfamily,143:01:00,
29038,Bastillevirinae,Subfamily,36:00:00,
28992,Bastillevirinae,Subfamily,80:05:00,
30940,Bastillevirinae,Subfamily,32:05:00,
29015,Bastillevirinae,Subfamily,86:01:00,
28649,Cvivirinae,Subfamily,50:00:00,
27053,Tunavirinae,Subfamily,38:05:00,
23574,Vequintavirinae,Subfamily,128:00:00,
29545,Bastillevirinae,Subfamily,189:09:00,
13723,Ounavirinae,Subfamily,52:07:00,35:05:00
28901,Bastillevirinae,Subfamily,101:04:00,
28658,Cvivirinae,Subfamily,263:03:00,
11934,Tevenvirinae,Subfamily,138:08:00,
14642,Dclasvirinae,Subfamily,130:08:00,
17879,Vequintavirinae,Subfamily,34:08:00,
29486,Bastillevirinae,Subfamily,329:04:00,
14611,Dclasvirinae,Subfamily,138:08:00,
28657,Cvivirinae,Subfamily,137:06:00,
29546,Bastillevirinae,Subfamily,157:02:00,
16042,Bastillevirinae,Subfamily,195:09:00,
28917,Bastillevirinae,Subfamily,232:07:00,
28935,Bastillevirinae,Subfamily,136:07:00,
10243,Sepvirinae,Subfamily,116:00:00,31:08:00
26939,Tevenvirinae,Subfamily,133:07:00,39:03:00
12364,Tevenvirinae,Subfamily,50:03:00,
14395,Mclasvirinae,Subfamily,84:08:00,
30681,Arquatrovirinae,Subfamily,40:09:00,
14257,Nclasvirinae,Subfamily,135:07:00,134:08:00
14702,Dclasvirinae,Subfamily,97:04:00,
28947,Bastillevirinae,Subfamily,167:03:00,
15963,Mclasvirinae,Subfamily,56:00:00,32:03:00
13865,Brockvirinae,Subfamily,222:04:00,32:08:00
26846,Bastillevirinae,Subfamily,176:07:00,139:08:00
889,Picovirinae,Subfamily,481:00:00,
23678,Vequintavirinae,Subfamily,55:06:00,
24499,Dclasvirinae,Subfamily,55:05:00,
23719,Vequintavirinae,Subfamily,166:08:00,
29403,Bastillevirinae,Subfamily,42:08:00,
22343,Nclasvirinae,Subfamily,113:04:00,75:05:00
23504,Bclasvirinae,Subfamily,323:01:00,
28897,Bastillevirinae,Subfamily,55:06:00,
23720,Vequintavirinae,Subfamily,69:00:00,
30881,Bastillevirinae,Subfamily,32:04:00,
28899,Bastillevirinae,Subfamily,109:05:00,
29016,Bastillevirinae,Subfamily,172:02:00,47:01:00
13756,Tunavirinae,Subfamily,92:02:00,
29074,Cvivirinae,Subfamily,95:02:00,69:07:00
16030,Bastillevirinae,Subfamily,104:04:00,
16224,Tevenvirinae,Subfamily,210:05:00,
24323,Bclasvirinae,Subfamily,92:07:00,35:04:00
28866,Cvivirinae,Subfamily,139:09:00,130:00:00
28882,Nclasvirinae,Subfamily,156:06:00,
22803,Tevenvirinae,Subfamily,93:03:00,
26913,Tevenvirinae,Subfamily,249:06:00,
28249,Cvivirinae,Subfamily,186:09:00,180:02:00
23860,Brockvirinae,Subfamily,93:00:00,42:06:00
16057,Bastillevirinae,Subfamily,36:07:00,
14638,Dclasvirinae,Subfamily,132:09:00,
18576,Spounavirinae,Subfamily,53:07:00,
28905,Bastillevirinae,Subfamily,111:03:00,39:04:00
28237,Cvivirinae,Subfamily,196:01:00,176:01:00
28808,Vequintavirinae,Subfamily,58:00:00,
20877,Tevenvirinae,Subfamily,116:00:00,
4495,Tevenvirinae,Subfamily,32:01:00,
29488,Bastillevirinae,Subfamily,40:06:00,
23378,Tunavirinae,Subfamily,292:05:00,
28941,Bastillevirinae,Subfamily,37:06:00,
14853,Pclasvirinae,Subfamily,128:00:00,
28633,Cvivirinae,Subfamily,175:09:00,
11553,Ounavirinae,Subfamily,148:02:00,
16023,Bastillevirinae,Subfamily,92:00:00,
28978,Bastillevirinae,Subfamily,155:05:00,
22730,Tunavirinae,Subfamily,89:09:00,
15710,Pclasvirinae,Subfamily,247:09:00,
10684,Twortvirinae,Subfamily,86:08:00,
23666,Vequintavirinae,Subfamily,113:05:00,
23592,Vequintavirinae,Subfamily,103:05:00,
24422,Bastillevirinae,Subfamily,63:08:00,52:01:00
29037,Bastillevirinae,Subfamily,52:05:00,
10695,Twortvirinae,Subfamily,110:00:00,
28333,Picovirinae,Subfamily,118:05:00,
28634,Cvivirinae,Subfamily,229:05:00,
28650,Cvivirinae,Subfamily,127:00:00,35:04:00
24497,Dclasvirinae,Subfamily,79:02:00,
18125,Tunavirinae,Subfamily,51:01:00,
12555,Sepvirinae,Subfamily,149:06:00,
13093,Tevenvirinae,Subfamily,66:06:00,
24564,Vequintavirinae,Subfamily,48:02:00,
22588,Tevenvirinae,Subfamily,132:01:00,
30685,Arquatrovirinae,Subfamily,69:09:00,
14256,Pclasvirinae,Subfamily,254:09:00,234:03:00
23700,Vequintavirinae,Subfamily,124:02:00,
23639,Vequintavirinae,Subfamily,65:09:00,
22804,Tevenvirinae,Subfamily,125:07:00,
14612,Dclasvirinae,Subfamily,490:08:00,34:00:00
4642,Tevenvirinae,Subfamily,170:09:00,151:01:00
12359,Tevenvirinae,Subfamily,38:02:00,
30579,Bastillevirinae,Subfamily,32:06:00,
13675,Ounavirinae,Subfamily,123:07:00,116:06:00
13514,Peduovirinae,Subfamily,58:09:00,
28930,Bastillevirinae,Subfamily,51:02:00,
8737,Jasinkavirinae,Subfamily,32:04:00,
19734,Eucampyvirinae,Subfamily,39:09:00,
30876,Bastillevirinae,Subfamily,35:05:00,
30877,Bastillevirinae,Subfamily,32:05:00,
28366,Tevenvirinae,Subfamily,343:03:00,
28990,Bastillevirinae,Subfamily,91:04:00,
15982,Bastillevirinae,Subfamily,45:08:00,
17751,Arquatrovirinae,Subfamily,42:09:00,
28928,Bastillevirinae,Subfamily,96:06:00,
28646,Cvivirinae,Subfamily,83:05:00,40:02:00
18422,Tunavirinae,Subfamily,37:03:00,
19819,Ounavirinae,Subfamily,147:07:00,
13752,Ounavirinae,Subfamily,109:03:00,
18104,Tunavirinae,Subfamily,72:05:00,
28929,Bastillevirinae,Subfamily,33:03:00,
23648,Vequintavirinae,Subfamily,43:08:00,
10694,Twortvirinae,Subfamily,81:06:00,
16732,Tevenvirinae,Subfamily,32:01:00,
28207,Cvivirinae,Subfamily,217:08:00,214:07:00
22338,Nclasvirinae,Subfamily,98:04:00,
16398,Vequintavirinae,Subfamily,94:05:00,
14622,Dclasvirinae,Subfamily,229:07:00,
24510,Dclasvirinae,Subfamily,135:04:00,
20906,Tevenvirinae,Subfamily,45:08:00,
14604,Mclasvirinae,Subfamily,118:00:00,
15912,Bclasvirinae,Subfamily,72:03:00,
28655,Cvivirinae,Subfamily,187:07:00,43:04:00
22598,Tevenvirinae,Subfamily,32:04:00,
22610,Tevenvirinae,Subfamily,92:06:00,
10698,Twortvirinae,Subfamily,111:03:00,33:07:00
18717,Pclasvirinae,Subfamily,289:01:00,
16666,Arquatrovirinae,Subfamily,193:06:00,
11509,Ounavirinae,Subfamily,140:00:00,
22082,Ounavirinae,Subfamily,182:06:00,
29464,Bastillevirinae,Subfamily,61:05:00,
28915,Bastillevirinae,Subfamily,234:04:00,
20755,Sepvirinae,Subfamily,286:02:00,37:07:00
16064,Bastillevirinae,Subfamily,157:03:00,141:05:00
11296,Mccleskeyvirinae,Subfamily,331:09:00,
10556,Eucampyvirinae,Subfamily,89:01:00,54:06:00
28659,Cvivirinae,Subfamily,140:00:00,
29017,Bastillevirinae,Subfamily,129:01:00,
14461,Mclasvirinae,Subfamily,85:05:00,53:08:00
13744,Ounavirinae,Subfamily,99:09:00,
29540,Bastillevirinae,Subfamily,103:00:00,
10689,Twortvirinae,Subfamily,60:03:00,
22654,Tevenvirinae,Subfamily,45:06:00,
28994,Bastillevirinae,Subfamily,140:00:00,
14650,Dclasvirinae,Subfamily,208:07:00,146:03:00
4589,Tevenvirinae,Subfamily,109:04:00,
22071,Guernseyvirinae,Subfamily,36:07:00,
22377,Tevenvirinae,Subfamily,77:03:00,32:09:00
17269,Peduovirinae,Subfamily,84:02:00,
31097,Bastillevirinae,Subfamily,32:00:00,
10666,Twortvirinae,Subfamily,86:08:00,53:00:00
22655,Tevenvirinae,Subfamily,97:09:00,
28945,Bastillevirinae,Subfamily,86:05:00,
29458,Bastillevirinae,Subfamily,131:02:00,
28220,Cvivirinae,Subfamily,168:01:00,161:07:00
22342,Nclasvirinae,Subfamily,184:08:00,34:05:00
30885,Bastillevirinae,Subfamily,33:00:00,
8632,Peduovirinae,Subfamily,141:03:00,
25679,Sepvirinae,Subfamily,94:04:00,
28312,Cvivirinae,Subfamily,399:09:00,399:01:00
29175,Vequintavirinae,Subfamily,60:03:00,
12354,Tevenvirinae,Subfamily,34:03:00,
6113,Twortvirinae,Subfamily,175:05:00,
30586,Bastillevirinae,Subfamily,62:03:00,
18704,Bastillevirinae,Subfamily,181:04:00,
22340,Nclasvirinae,Subfamily,152:02:00,
15713,Pclasvirinae,Subfamily,125:09:00,
20914,Tevenvirinae,Subfamily,96:09:00,
13725,Ounavirinae,Subfamily,127:08:00,
13748,Ounavirinae,Subfamily,152:00:00,
12909,Tevenvirinae,Subfamily,42:05:00,
28914,Bastillevirinae,Subfamily,31:05:00,
13816,Tunavirinae,Subfamily,95:06:00,
30966,Bastillevirinae,Subfamily,31:08:00,
29433,Bastillevirinae,Subfamily,94:06:00,
13681,Ounavirinae,Subfamily,91:01:00,31:07:00
23629,Vequintavirinae,Subfamily,174:06:00,
14922,Bclasvirinae,Subfamily,32:03:00,
28953,Bastillevirinae,Subfamily,32:03:00,
13026,Tevenvirinae,Subfamily,113:03:00,
28971,Bastillevirinae,Subfamily,80:05:00,
28670,Cvivirinae,Subfamily,132:08:00,99:05:00
13685,Ounavirinae,Subfamily,84:05:00,
16029,Bastillevirinae,Subfamily,37:06:00,
30687,Arquatrovirinae,Subfamily,33:00:00,
16729,Cvivirinae,Subfamily,162:06:00,148:07:00
20754,Sepvirinae,Subfamily,94:06:00,45:05:00
29024,Bastillevirinae,Subfamily,102:08:00,
23369,Tevenvirinae,Subfamily,40:02:00,
11556,Ounavirinae,Subfamily,234:00:00,
22602,Tevenvirinae,Subfamily,33:01:00,
16682,Arquatrovirinae,Subfamily,41:06:00,
11589,Ounavirinae,Subfamily,58:08:00,
28959,Bastillevirinae,Subfamily,184:08:00,40:07:00
26461,Nclasvirinae,Subfamily,163:08:00,
22077,Ounavirinae,Subfamily,33:07:00,
27151,Twortvirinae,Subfamily,73:01:00,
28920,Bastillevirinae,Subfamily,90:06:00,
13721,Ounavirinae,Subfamily,168:05:00,
28321,Cvivirinae,Subfamily,139:02:00,127:02:00
28975,Bastillevirinae,Subfamily,34:01:00,
10700,Twortvirinae,Subfamily,53:04:00,
20961,Sepvirinae,Subfamily,170:03:00,
15848,Bclasvirinae,Subfamily,159:05:00,
13729,Ounavirinae,Subfamily,126:09:00,
11510,Ounavirinae,Subfamily,338:04:00,
28330,Cvivirinae,Subfamily,143:09:00,127:05:00
28999,Bastillevirinae,Subfamily,33:08:00,
13743,Ounavirinae,Subfamily,125:00:00,
11577,Ounavirinae,Subfamily,203:02:00,
10691,Twortvirinae,Subfamily,108:07:00,
28963,Bastillevirinae,Subfamily,31:07:00,
28985,Bastillevirinae,Subfamily,262:06:00,
28913,Bastillevirinae,Subfamily,94:06:00,37:07:00
20894,Tevenvirinae,Subfamily,32:09:00,
19778,Twortvirinae,Subfamily,96:01:00,
11570,Ounavirinae,Subfamily,332:01:00,
28203,Cvivirinae,Subfamily,160:02:00,153:07:00
28638,Cvivirinae,Subfamily,182:04:00,40:03:00
13728,Ounavirinae,Subfamily,101:06:00,
28900,Bastillevirinae,Subfamily,33:02:00,
13739,Ounavirinae,Subfamily,132:04:00,
13749,Ounavirinae,Subfamily,117:01:00,
20897,Tevenvirinae,Subfamily,79:07:00,
18690,Bastillevirinae,Subfamily,370:08:00,
11545,Ounavirinae,Subfamily,108:04:00,
28979,Bastillevirinae,Subfamily,174:03:00,
14636,Dclasvirinae,Subfamily,198:08:00,
28660,Cvivirinae,Subfamily,94:01:00,37:00:00
23633,Vequintavirinae,Subfamily,138:05:00,
11591,Ounavirinae,Subfamily,192:05:00,
23567,Vequintavirinae,Subfamily,161:05:00,
20872,Tevenvirinae,Subfamily,60:03:00,
28308,Cvivirinae,Subfamily,371:03:00,329:00:00
28674,Cvivirinae,Subfamily,94:00:00,54:06:00
13745,Ounavirinae,Subfamily,95:06:00,
22371,Tevenvirinae,Subfamily,32:05:00,
22024,Sepvirinae,Subfamily,158:07:00,
16685,Arquatrovirinae,Subfamily,83:02:00,
14855,Nymbaxtervirinae,Subfamily,50:01:00,
16686,Arquatrovirinae,Subfamily,47:03:00,
11539,Ounavirinae,Subfamily,119:03:00,
11573,Ounavirinae,Subfamily,260:01:00,
13726,Ounavirinae,Subfamily,91:00:00,
11560,Ounavirinae,Subfamily,93:04:00,
22376,Tevenvirinae,Subfamily,64:08:00,
13747,Ounavirinae,Subfamily,65:01:00,
16036,Bastillevirinae,Subfamily,180:04:00,
17750,Arquatrovirinae,Subfamily,34:07:00,
29075,Cvivirinae,Subfamily,143:04:00,93:04:00
28868,Cvivirinae,Subfamily,116:02:00,88:00:00
12544,Sepvirinae,Subfamily,117:08:00,
28969,Bastillevirinae,Subfamily,33:07:00,
11582,Ounavirinae,Subfamily,101:04:00,
28226,Cvivirinae,Subfamily,117:02:00,99:04:00
28304,Aglimvirinae,Subfamily,258:00:00,206:00:00
16680,Arquatrovirinae,Subfamily,85:08:00,
28252,Cvivirinae,Subfamily,100:02:00,96:09:00
11576,Ounavirinae,Subfamily,225:00:00,
28287,Aglimvirinae,Subfamily,92:02:00,44:04:00
13500,Vequintavirinae,Subfamily,32:05:00,
11564,Ounavirinae,Subfamily,116:06:00,
14831,Nclasvirinae,Subfamily,118:01:00,60:02:00
13814,Tunavirinae,Subfamily,78:08:00,
11592,Ounavirinae,Subfamily,105:03:00,
12378,Tevenvirinae,Subfamily,59:00:00,39:06:00
11578,Ounavirinae,Subfamily,131:03:00,37:02:00
13735,Ounavirinae,Subfamily,153:05:00,32:05:00
13742,Ounavirinae,Subfamily,98:09:00,
13684,Ounavirinae,Subfamily,132:04:00,
13722,Ounavirinae,Subfamily,166:04:00,
11567,Ounavirinae,Subfamily,144:07:00,39:04:00
11563,Ounavirinae,Subfamily,88:06:00,
19825,Ounavirinae,Subfamily,44:01:00,
13727,Ounavirinae,Subfamily,196:01:00,
28673,Cvivirinae,Subfamily,53:08:00,53:05:00
11505,Ounavirinae,Subfamily,96:02:00,
11627,Guernseyvirinae,Subfamily,141:02:00,
28227,Cvivirinae,Subfamily,166:03:00,154:07:00
14846,Nymbaxtervirinae,Subfamily,44:06:00,
28332,Cvivirinae,Subfamily,205:09:00,192:01:00
28290,Cvivirinae,Subfamily,118:04:00,112:05:00
30334,Cvivirinae,Subfamily,119:08:00,119:06:00
15811,Mclasvirinae,Subfamily,83:05:00,
16031,Bastillevirinae,Subfamily,101:04:00,
13753,Ounavirinae,Subfamily,112:01:00,
29391,Sepvirinae,Subfamily,88:08:00,
22344,Nclasvirinae,Subfamily,102:00:00,
